order_item_id,order_id,product_id,quantity,unit_price,discount_amount,net_amount
OI0005544,O002772,P020,77,218.19,1951.98,14848.65
OI0005545,O002773,P019,39,137.35,416.87,4939.78
OI0005546,O002774,P021,51,220.77,347.34,10911.93
OI0005547,O002774,P024,60,199.65,49.89,11929.11
OI0005548,O002774,P024,65,218.59,172.42,14035.93
OI0005549,O002775,P019,54,126.79,486.69,6359.97
OI0005550,O002776,P019,92,141.84,1098.55,11950.73
OI0005551,O002776,P021,32,221.38,768.29,6315.87
OI0005552,O002776,P021,50,214.29,507.83,10206.67
OI0005553,O002777,P022,93,237.68,1077.44,21026.8
OI0005554,O002777,P019,108,140.26,1691.9,13456.18
OI0005555,O002777,P023,33,227.04,352.7,7139.62
OI0005556,O002778,P028,62,110.58,768.37,6087.59
OI0005557,O002778,P026,12,158.27,198.78,1700.46
OI0005558,O002779,P030,46,144.56,670.35,5979.41
OI0005559,O002779,P027,78,93.67,478.71,6827.55
OI0005560,O002779,P026,86,170.84,889.26,13802.98
OI0005561,O002780,P027,30,91.28,219.77,2518.63
OI0005562,O002781,P006,23,1199.24,429.33,27153.19
OI0005563,O002781,P002,70,1754.16,6800.98,115990.22
OI0005564,O002781,P001,32,1642.5,3052.33,49507.67
OI0005565,O002782,P001,81,1475.26,13868.3,105627.76
OI0005566,O002783,P004,39,1530.04,2539.83,57131.73
OI0005567,O002783,P002,59,1953.72,11742.51,103526.97
OI0005568,O002784,P005,26,1018.4,137.65,26340.75
OI0005569,O002784,P003,50,907.42,578.32,44792.68
OI0005570,O002785,P010,30,1578.96,2608.84,44759.96
OI0005571,O002785,P010,59,1631.51,14.96,96244.13
OI0005572,O002786,P010,35,1543.53,2765.81,51257.74
OI0005573,O002786,P007,76,1519.92,9171.51,106342.41
OI0005574,O002787,P007,41,1630.49,1871.75,64978.34
OI0005575,O002787,P010,37,1598.06,5874.62,53253.6
OI0005576,O002788,P017,88,281.23,2895.87,21852.37
OI0005577,O002789,P016,100,121.36,1215.59,10920.41
OI0005578,O002789,P015,21,253.35,194.16,5126.19
OI0005579,O002790,P015,92,266.4,2413.68,22095.12
OI0005580,O002791,P014,51,192.3,761.53,9045.77
OI0005581,O002791,P015,61,286.58,1492.98,15988.4
OI0005582,O002792,P024,96,218.12,261.39,20678.13
OI0005583,O002792,P023,49,223.73,640.39,10322.38
OI0005584,O002793,P021,65,229.25,617.02,14284.23
OI0005585,O002794,P021,71,217.92,556.02,14916.3
OI0005586,O002795,P022,42,233.59,344.87,9465.91
OI0005587,O002796,P025,62,215.04,376.32,12956.16
OI0005588,O002796,P029,31,119.3,415.58,3282.72
OI0005589,O002796,P030,80,158.48,107.98,12570.42
OI0005590,O002797,P001,97,1491.59,1197.93,143486.3
OI0005591,O002797,P001,94,1524.42,4765.71,138529.77
OI0005592,O002797,P001,5,1666.28,899.62,7431.78
OI0005593,O002798,P002,92,1720.19,3630.06,154627.42
OI0005594,O002799,P003,37,816.04,3342.16,26851.32
OI0005595,O002799,P006,75,1305.7,4593.63,93333.87
OI0005596,O002800,P006,54,1175.03,1754.68,61696.94
OI0005597,O002800,P002,62,1759.59,9121.08,99973.5
OI0005598,O002800,P006,6,1304.84,672.69,7156.35
OI0005599,O002801,P004,63,1553.19,4114.92,93736.05
OI0005600,O002802,P002,32,1963.43,5070.38,57759.38
OI0005601,O002802,P002,70,1828.94,3205.43,124820.37
OI0005602,O002803,P003,90,843.77,1065.2,74874.1
OI0005603,O002804,P006,48,1148.1,2032.85,53075.95
OI0005604,O002805,P009,25,2064.14,1260.2,50343.3
OI0005605,O002806,P010,93,1696.98,11187.22,146631.92
OI0005606,O002806,P012,19,1889.88,799.81,35107.91
OI0005607,O002806,P007,59,1546.12,1002.79,90218.29
OI0005608,O002807,P010,66,1784.48,4179.11,113596.57
OI0005609,O002808,P008,115,1373.54,6390.41,151566.69
OI0005610,O002808,P009,112,1936.26,1780.56,215080.56
OI0005611,O002808,P009,81,2216.35,19287.31,160237.04
OI0005612,O002809,P010,87,1755.35,17363.59,135351.86
OI0005613,O002809,P007,81,1635.13,11863.35,120582.18
OI0005614,O002810,P011,37,2064.73,6345.4,70049.61
OI0005615,O002810,P009,9,2189.23,2345.31,17357.76
OI0005616,O002811,P016,82,124.5,836.57,9372.43
OI0005617,O002811,P014,85,174.57,1561.82,13276.63
OI0005618,O002811,P017,92,280.12,2765.03,23006.01
OI0005619,O002812,P013,68,185.36,1369.39,11235.09
OI0005620,O002813,P017,16,271.76,35.26,4312.9
OI0005621,O002814,P014,25,192.98,155.53,4668.97
OI0005622,O002815,P014,52,191.81,222.53,9751.59
OI0005623,O002815,P015,58,272.55,964.29,14843.61
OI0005624,O002816,P015,77,264.43,480.05,19881.06
OI0005625,O002816,P018,53,260.57,1198.39,12611.82
OI0005626,O002816,P018,54,285.63,1320.05,14103.97
OI0005627,O002817,P022,15,226.77,312.86,3088.69
OI0005628,O002817,P020,21,245.87,45.63,5117.64
OI0005629,O002818,P023,98,215.37,1816.4,19289.86
OI0005630,O002818,P019,117,133.18,1652.5,13929.56
OI0005631,O002819,P020,62,253.41,586.79,15124.63
OI0005632,O002820,P020,67,222.58,134.79,14778.07
OI0005633,O002820,P023,50,216.06,1067.73,9735.27
OI0005634,O002820,P021,18,218.36,70.17,3860.31
OI0005635,O002821,P023,111,208.8,2559.51,20617.29
OI0005636,O002821,P024,51,209.14,597.89,10068.25
OI0005637,O002822,P027,33,98.05,146.34,3089.31
OI0005638,O002822,P025,84,190.37,1584.26,14406.82
OI0005639,O002823,P027,94,94.85,952.3,7963.6
OI0005640,O002824,P003,36,845.7,2756.9,27688.3
OI0005641,O002824,P006,90,1174.43,5271.77,100426.93
OI0005642,O002824,P006,51,1220.24,3111.23,59121.01
OI0005643,O002825,P004,80,1445.79,5140.65,110522.55
OI0005644,O002826,P006,45,1294.94,5776.28,52496.02
OI0005645,O002827,P005,48,1047.03,3010.76,47246.68
OI0005646,O002827,P001,22,1682.16,1017.03,35990.49
OI0005647,O002827,P002,71,1893.0,455.23,133947.77
OI0005648,O002828,P006,5,1159.81,573.69,5225.36
OI0005649,O002829,P001,61,1535.17,9074.59,84570.78
OI0005650,O002829,P001,94,1605.78,5653.9,145289.42
OI0005651,O002830,P003,31,835.56,333.16,25569.2
OI0005652,O002831,P003,10,897.68,957.75,8019.05
OI0005653,O002831,P005,58,982.15,5029.11,51935.59
OI0005654,O002832,P005,11,1032.86,541.38,10820.08
OI0005655,O002832,P004,18,1630.92,271.11,29085.45
OI0005656,O002833,P005,22,956.51,866.98,20176.24
OI0005657,O002834,P006,85,1146.03,8699.53,88713.02
OI0005658,O002834,P003,105,820.33,8817.16,77317.49
OI0005659,O002835,P006,73,1235.79,2213.52,87999.15
OI0005660,O002835,P002,5,1869.34,462.97,8883.73
OI0005661,O002836,P005,109,970.91,7690.84,98138.35
OI0005662,O002836,P005,88,909.61,3015.18,77030.5
OI0005663,O002837,P009,54,2082.98,609.92,111871.0
OI0005664,O002838,P008,104,1382.55,8078.88,135706.32
OI0005665,O002839,P007,97,1615.92,13067.96,143676.28
OI0005666,O002839,P011,63,2155.56,8634.61,127165.67
OI0005667,O002839,P011,80,2201.16,13801.85,162290.95
OI0005668,O002840,P010,95,1784.0,15547.19,153932.81
OI0005669,O002840,P008,39,1458.76,5498.31,51393.33
OI0005670,O002841,P008,23,1373.08,722.6,30858.24
OI0005671,O002842,P008,113,1390.43,1413.85,155704.74
OI0005672,O002843,P007,36,1483.97,4465.06,48957.86
OI0005673,O002843,P007,113,1709.97,8929.49,184297.12
OI0005674,O002843,P007,97,1649.38,11612.11,148377.75
OI0005675,O002844,P008,94,1403.5,15326.65,116602.35
OI0005676,O002845,P016,93,130.87,481.05,11689.86
OI0005677,O002845,P014,12,182.07,203.65,1981.19
OI0005678,O002846,P016,76,129.62,106.94,9744.18
OI0005679,O002846,P014,99,186.63,1992.92,16483.45
OI0005680,O002847,P014,12,197.6,135.75,2235.45
OI0005681,O002847,P014,29,180.36,285.27,4945.17
OI0005682,O002847,P017,75,280.12,672.92,20336.08
OI0005683,O002848,P014,44,184.51,450.14,7668.3
OI0005684,O002848,P014,110,192.19,1837.13,19303.77
OI0005685,O002848,P013,105,208.06,2172.69,19673.61
OI0005686,O002849,P014,41,178.32,54.96,7256.16
OI0005687,O002850,P014,23,196.49,533.84,3985.43
OI0005688,O002851,P013,9,213.34,224.58,1695.48
OI0005689,O002851,P018,51,273.93,220.39,13750.04
OI0005690,O002851,P013,49,192.56,289.86,9145.58
OI0005691,O002852,P015,117,257.28,2055.1,28046.66
OI0005692,O002852,P016,16,128.3,123.58,1929.22
OI0005693,O002852,P018,90,270.14,2544.38,21768.22
OI0005694,O002853,P017,62,284.85,816.54,16844.16
OI0005695,O002853,P017,88,277.61,2446.06,21983.62
OI0005696,O002853,P014,42,186.83,307.53,7539.33
OI0005697,O002854,P013,33,198.9,656.94,5906.76
OI0005698,O002855,P021,117,234.84,2095.7,25380.58
OI0005699,O002855,P021,110,237.77,2353.84,23800.86
OI0005700,O002855,P022,90,236.96,1746.75,19579.65
OI0005701,O002856,P024,10,202.55,7.03,2018.47
OI0005702,O002856,P023,59,206.45,540.31,11640.24
OI0005703,O002856,P024,19,224.18,72.74,4186.68
OI0005704,O002857,P020,113,234.56,562.39,25942.89
OI0005705,O002858,P021,23,240.46,657.53,4873.05
OI0005706,O002858,P023,120,216.95,1514.19,24519.81
OI0005707,O002859,P019,47,136.68,169.65,6254.31
OI0005708,O002859,P020,89,233.53,1114.29,19669.88
OI0005709,O002859,P020,8,233.53,85.08,1783.16
OI0005710,O002860,P021,44,240.06,166.4,10396.24
OI0005711,O002860,P019,34,136.01,162.27,4462.07
OI0005712,O002861,P022,77,209.95,1710.23,14455.92
OI0005713,O002861,P020,55,252.02,1371.71,12489.39
OI0005714,O002862,P023,40,231.86,302.58,8971.82
OI0005715,O002862,P019,8,125.58,98.67,905.97
OI0005716,O002863,P030,23,160.58,70.38,3622.96
OI0005717,O002864,P029,98,123.78,1429.88,10700.56
OI0005718,O002865,P028,112,126.51,523.21,13645.91
OI0005719,O002865,P026,101,159.72,248.54,15883.18
OI0005720,O002865,P029,61,135.99,462.44,7832.95
OI0005721,O002866,P001,49,1629.72,399.79,79456.49
OI0005722,O002866,P005,120,1040.94,7717.87,117194.93
OI0005723,O002866,P005,50,929.26,2635.68,43827.32
OI0005724,O002867,P001,114,1538.96,10590.73,164850.71
OI0005725,O002868,P004,90,1437.08,3322.94,126014.26
OI0005726,O002869,P005,61,995.49,2973.32,57751.57
OI0005727,O002869,P003,87,819.37,466.51,70818.68
OI0005728,O002869,P005,50,941.71,2722.96,44362.54
OI0005729,O002870,P001,108,1523.32,2509.89,162008.67
OI0005730,O002870,P003,87,845.94,238.16,73358.62
OI0005731,O002871,P002,46,1714.79,5736.82,73143.52
OI0005732,O002871,P002,29,1893.23,2236.9,52666.77
OI0005733,O002872,P002,8,1950.65,1324.9,14280.3
OI0005734,O002872,P004,64,1574.4,4220.76,96540.84
OI0005735,O002872,P003,56,919.98,2959.25,48559.63
OI0005736,O002873,P004,86,1543.44,15187.06,117548.78
OI0005737,O002874,P005,39,995.51,2794.53,36030.36
OI0005738,O002874,P002,118,1767.85,1291.29,207315.01
OI0005739,O002874,P006,62,1207.44,3485.42,71375.86
OI0005740,O002875,P001,74,1566.81,12732.94,103211.0
OI0005741,O002875,P005,33,1032.54,571.78,33502.04
OI0005742,O002876,P003,24,806.46,1818.38,17536.66
OI0005743,O002876,P004,78,1626.65,7153.86,119724.84
OI0005744,O002876,P005,23,1006.97,750.39,22409.92
OI0005745,O002877,P003,81,814.17,1381.37,64566.4
OI0005746,O002877,P005,79,1049.89,6705.39,76235.92
OI0005747,O002877,P006,71,1303.37,4040.04,88499.23
OI0005748,O002878,P001,71,1495.42,2752.08,103422.74
OI0005749,O002879,P010,43,1542.44,7324.13,59000.79
OI0005750,O002879,P010,31,1725.49,2670.77,50819.42
OI0005751,O002880,P011,95,2311.82,18118.89,201504.01
OI0005752,O002880,P008,72,1439.76,7142.74,96519.98
OI0005753,O002881,P010,25,1659.84,308.94,41187.06
OI0005754,O002882,P012,65,2034.7,8923.19,123332.31
OI0005755,O002882,P012,9,1917.27,92.38,17163.05
OI0005756,O002882,P011,114,2130.59,7109.51,235777.75
OI0005757,O002883,P010,119,1637.25,18450.38,176382.37
OI0005758,O002884,P008,57,1387.87,6351.26,72757.33
OI0005759,O002884,P011,54,2309.08,11970.91,112719.41
OI0005760,O002884,P010,98,1772.14,14723.42,158946.3
OI0005761,O002885,P007,24,1522.91,90.0,36459.84
OI0005762,O002885,P011,37,2183.55,5971.05,74820.3
OI0005763,O002886,P012,14,2094.27,2688.99,26630.79
OI0005764,O002886,P007,69,1583.01,9867.31,99360.38
OI0005765,O002887,P008,104,1531.49,9767.3,149507.66
OI0005766,O002888,P008,57,1525.16,4135.22,82798.9
OI0005767,O002888,P007,117,1527.72,20842.22,157901.02
OI0005768,O002888,P009,8,2105.83,1498.82,15347.82
OI0005769,O002889,P018,116,285.47,2904.24,30210.28
OI0005770,O002889,P014,111,189.36,2175.05,18843.91
OI0005771,O002890,P018,86,255.82,2264.88,19735.64
OI0005772,O002891,P016,100,114.53,1013.7,10439.3
OI0005773,O002891,P014,42,202.88,454.82,8066.14
OI0005774,O002892,P018,78,252.41,850.62,18837.36
OI0005775,O002892,P015,91,272.82,1060.17,23766.45
OI0005776,O002893,P013,8,207.16,64.7,1592.58
OI0005777,O002894,P017,16,300.85,180.87,4632.73
OI0005778,O002895,P013,72,204.3,412.84,14296.76
OI0005779,O002896,P014,58,193.91,560.96,10685.82
OI0005780,O002897,P013,54,194.17,1039.08,9446.1
OI0005781,O002898,P018,113,270.82,2180.69,28421.97
OI0005782,O002898,P017,21,271.79,678.66,5028.93
OI0005783,O002899,P014,99,192.36,312.9,18730.74
OI0005784,O002899,P014,98,181.17,88.77,17665.89
OI0005785,O002900,P019,71,126.16,226.71,8730.65
OI0005786,O002900,P020,81,233.9,1346.84,17599.06
OI0005787,O002900,P022,67,209.22,1599.6,12418.14
OI0005788,O002901,P022,21,208.34,333.2,4041.94
OI0005789,O002901,P023,67,203.8,74.82,13579.78
OI0005790,O002901,P024,46,220.17,318.31,9809.51
OI0005791,O002902,P023,64,225.82,211.98,14240.5
OI0005792,O002902,P021,64,238.11,450.76,14788.28
OI0005793,O002902,P024,42,225.1,607.62,8846.58
OI0005794,O002903,P021,24,206.71,285.14,4675.9
OI0005795,O002903,P023,24,226.92,149.46,5296.62
OI0005796,O002904,P019,29,124.96,56.97,3566.87
OI0005797,O002904,P024,9,197.42,69.32,1707.46
OI0005798,O002905,P021,68,225.89,1035.95,14324.57
OI0005799,O002905,P020,92,248.63,2564.47,20309.49
OI0005800,O002906,P029,57,130.92,41.57,7420.87
OI0005801,O002907,P029,45,127.98,590.11,5168.99
OI0005802,O002907,P029,16,132.09,122.44,1991.0
OI0005803,O002908,P025,15,201.83,103.14,2924.31
OI0005804,O002909,P004,118,1510.48,18926.55,159310.09
OI0005805,O002909,P001,5,1469.52,653.54,6694.06
OI0005806,O002909,P002,13,1723.76,1557.26,20851.62
OI0005807,O002910,P004,58,1540.14,135.71,89192.41
OI0005808,O002910,P005,120,945.25,13397.51,100032.49
OI0005809,O002910,P002,83,1859.52,8637.87,145702.29
OI0005810,O002911,P005,98,903.59,7934.7,80617.12
OI0005811,O002911,P005,85,1039.9,6087.16,82304.34
OI0005812,O002912,P005,65,1044.66,4342.26,63560.64
OI0005813,O002913,P005,74,1025.56,1898.21,73993.23
OI0005814,O002914,P003,92,823.34,2896.12,72851.16
OI0005815,O002915,P010,68,1593.12,10028.26,98303.9
OI0005816,O002915,P010,72,1655.1,3475.1,115692.1
OI0005817,O002916,P007,12,1533.64,77.25,18326.43
OI0005818,O002916,P011,10,2326.03,45.53,23214.77
OI0005819,O002917,P017,45,280.8,237.22,12398.78
OI0005820,O002917,P016,83,128.01,1248.19,9376.64
OI0005821,O002918,P015,52,280.87,1252.7,13352.54
OI0005822,O002918,P016,104,126.84,1278.53,11912.83
OI0005823,O002918,P018,13,269.24,204.76,3295.36
OI0005824,O002919,P017,118,296.99,4036.49,31008.33
OI0005825,O002919,P018,89,282.52,2558.21,22586.07
OI0005826,O002920,P019,61,134.19,921.63,7263.96
OI0005827,O002920,P019,68,141.32,530.76,9079.0
OI0005828,O002921,P020,83,246.22,1396.44,19039.82
OI0005829,O002921,P021,106,232.98,1360.44,23335.44
OI0005830,O002921,P019,6,135.43,93.87,718.71
OI0005831,O002922,P021,47,223.27,294.97,10198.72
OI0005832,O002922,P019,47,138.56,150.99,6361.33
OI0005833,O002923,P025,13,188.02,1.78,2442.48
OI0005834,O002924,P002,110,1837.38,11766.85,190344.95
OI0005835,O002924,P004,84,1551.39,10679.23,119637.53
OI0005836,O002925,P003,14,916.23,1355.84,11471.38
OI0005837,O002925,P001,50,1638.64,2984.86,78947.14
OI0005838,O002925,P005,106,1042.74,906.55,109623.89
OI0005839,O002926,P005,114,1011.4,442.31,114857.29
OI0005840,O002926,P002,46,1873.94,1779.14,84422.1
OI0005841,O002926,P002,116,1882.77,20876.52,197524.8
OI0005842,O002927,P002,22,1802.07,2662.57,36982.97
OI0005843,O002927,P004,35,1557.91,4536.35,49990.5
OI0005844,O002928,P006,36,1187.61,4341.54,38412.42
OI0005845,O002928,P003,29,810.4,270.11,23231.49
OI0005846,O002928,P001,16,1513.65,1227.5,22990.9
OI0005847,O002929,P003,91,891.21,7566.26,73533.85
OI0005848,O002929,P006,98,1169.06,7812.25,106755.63
OI0005849,O002929,P006,99,1188.18,13764.26,103865.56
OI0005850,O002930,P006,8,1214.14,86.86,9626.26
OI0005851,O002931,P011,44,2275.99,7918.94,92224.62
OI0005852,O002931,P008,10,1442.4,1556.63,12867.37
OI0005853,O002932,P008,63,1451.0,1187.3,90225.7
OI0005854,O002933,P009,94,2141.77,14053.06,187273.32
OI0005855,O002933,P012,117,2135.23,14661.63,235160.28
OI0005856,O002933,P012,118,2149.53,18508.26,235136.28
OI0005857,O002934,P007,7,1583.73,722.17,10363.94
OI0005858,O002934,P012,105,2153.83,3223.56,222928.59
OI0005859,O002934,P007,88,1721.05,14500.16,136952.24
OI0005860,O002935,P012,68,1949.09,3709.83,128828.29
OI0005861,O002936,P014,115,177.31,2266.76,18123.89
OI0005862,O002937,P018,36,284.2,513.26,9717.94
OI0005863,O002937,P014,93,199.02,255.06,18253.8
OI0005864,O002938,P018,106,263.91,1495.04,26479.42
OI0005865,O002939,P015,20,288.09,231.59,5530.21
OI0005866,O002940,P015,106,285.81,2866.87,27428.99
OI0005867,O002940,P015,105,262.74,2232.23,25355.47
OI0005868,O002940,P016,41,119.32,128.04,4764.08
OI0005869,O002941,P017,44,271.83,462.21,11498.31
OI0005870,O002941,P017,22,297.66,162.64,6385.88
OI0005871,O002942,P019,57,141.89,402.87,7684.86
OI0005872,O002942,P020,55,248.63,889.77,12784.88
OI0005873,O002943,P023,92,222.35,837.25,19618.95
OI0005874,O002943,P024,105,196.23,1375.25,19228.9
OI0005875,O002943,P023,9,233.63,205.24,1897.43
OI0005876,O002944,P020,110,219.62,517.61,23640.59
OI0005877,O002944,P019,92,135.25,1045.49,11397.51
OI0005878,O002945,P022,77,214.04,1304.19,15176.89
OI0005879,O002945,P023,85,226.3,307.12,18928.38
OI0005880,O002945,P022,19,233.54,123.24,4314.02
OI0005881,O002946,P022,100,219.43,658.19,21284.81
OI0005882,O002946,P022,25,216.53,129.54,5283.71
OI0005883,O002947,P027,72,92.2,205.49,6432.91
OI0005884,O002947,P028,96,111.26,938.87,9742.09
OI0005885,O002947,P027,82,95.96,577.62,7291.1
OI0005886,O002948,P003,48,828.52,614.78,39154.18
OI0005887,O002948,P004,76,1558.21,7768.0,110655.96
OI0005888,O002948,P004,62,1574.64,5767.83,91859.85
OI0005889,O002949,P001,64,1667.16,8264.51,98433.73
OI0005890,O002950,P006,35,1191.48,3219.58,38482.22
OI0005891,O002950,P005,70,992.56,641.44,68837.76
OI0005892,O002950,P004,19,1445.98,537.8,26935.82
OI0005893,O002951,P005,95,1015.6,5086.8,91395.2
OI0005894,O002951,P003,39,803.31,3727.44,27601.65
OI0005895,O002951,P005,38,957.9,3228.88,33171.32
OI0005896,O002952,P001,83,1494.11,10897.82,113113.31
OI0005897,O002952,P001,44,1613.05,6317.36,64656.84
OI0005898,O002952,P005,33,941.85,911.74,30169.31
OI0005899,O002953,P005,26,1050.16,1868.64,25435.52
OI0005900,O002953,P004,119,1605.92,21231.23,169873.25
OI0005901,O002954,P002,80,1990.81,659.58,158605.22
OI0005902,O002954,P002,83,1983.16,12756.45,151845.83
OI0005903,O002955,P003,7,803.4,443.68,5180.12
OI0005904,O002956,P003,98,891.13,82.94,87247.8
OI0005905,O002956,P004,101,1513.27,3374.72,149465.55
OI0005906,O002957,P005,7,959.88,717.93,6001.23
OI0005907,O002958,P002,72,1892.92,737.14,135553.1
OI0005908,O002959,P003,110,806.35,4140.43,84558.07
OI0005909,O002959,P006,28,1165.97,2391.33,30255.83
OI0005910,O002960,P002,13,1794.42,256.59,23070.87
OI0005911,O002961,P006,47,1241.69,6769.96,51589.47
OI0005912,O002961,P006,29,1166.28,1396.77,32425.35
OI0005913,O002961,P004,78,1486.16,3300.04,112620.44
OI0005914,O002962,P005,72,1051.92,357.37,75380.87
OI0005915,O002962,P003,84,865.37,2563.08,70128.0
OI0005916,O002962,P006,117,1134.76,7480.59,125286.33
OI0005917,O002963,P005,61,1052.49,3541.16,60660.73
OI0005918,O002964,P005,71,975.91,5594.48,63695.13
OI0005919,O002964,P003,20,876.59,1685.22,15846.58
OI0005920,O002964,P006,90,1233.04,8024.67,102948.93
OI0005921,O002965,P011,27,2104.49,5471.51,51349.72
OI0005922,O002965,P011,74,2152.59,4601.16,154690.5
OI0005923,O002966,P012,105,2038.24,18339.82,195675.38
OI0005924,O002966,P010,90,1658.24,58.8,149182.8
OI0005925,O002966,P008,47,1328.71,5446.05,57003.32
OI0005926,O002967,P007,120,1672.64,12485.14,188231.66
OI0005927,O002967,P007,119,1632.8,12129.74,182173.46
OI0005928,O002968,P008,20,1466.26,1573.92,27751.28
OI0005929,O002968,P012,52,2180.58,7633.14,105757.02
OI0005930,O002968,P008,92,1506.03,12443.63,126111.13
OI0005931,O002969,P011,114,2127.7,17266.02,225291.78
OI0005932,O002969,P012,94,1933.49,21111.0,160637.06
OI0005933,O002970,P011,31,2333.82,134.05,72214.37
OI0005934,O002971,P009,105,2185.76,9755.06,219749.74
OI0005935,O002972,P011,112,2133.85,27084.62,211906.58
OI0005936,O002972,P007,82,1585.08,6343.26,123633.3
OI0005937,O002973,P016,101,125.3,745.7,11909.6
OI0005938,O002973,P014,21,195.36,352.66,3749.9
OI0005939,O002974,P017,45,298.25,55.52,13365.73
OI0005940,O002974,P015,60,258.04,1534.48,13947.92
OI0005941,O002974,P018,97,263.29,1981.18,23557.95
OI0005942,O002975,P018,73,285.83,1942.08,18923.51
OI0005943,O002975,P018,17,286.14,414.3,4450.08
OI0005944,O002976,P018,115,253.98,1565.15,27642.55
OI0005945,O002976,P015,111,268.81,1986.67,27851.24
OI0005946,O002977,P018,19,277.71,173.69,5102.8
OI0005947,O002977,P018,49,271.34,863.4,12432.26
OI0005948,O002977,P013,23,209.53,428.05,4391.14
