touchpoint_id,customer_id,campaign_id,touchpoint_time,touchpoint_type,sales_rep_id,cost_amount
T002749,C0098,CAMP002,2026-08-17,HOSPITAL_VISIT,SR022,1000.19
T002750,C0098,CAMP015,2026-08-01,EMAIL,SR022,2124.71
T002751,C0116,CAMP013,2026-09-04,ONLINE,SR024,1541.03
T002752,C0100,CAMP007,2026-08-29,EMAIL,SR020,984.37
T002753,C0100,CAMP007,2026-08-16,HOSPITAL_VISIT,SR020,743.25
T002754,C0107,CAMP008,2026-09-07,EMAIL,SR021,1507.39
T002755,C0107,CAMP003,2026-08-04,EMAIL,SR021,2405.47
T002756,C0107,CAMP001,2026-08-15,HOSPITAL_VISIT,SR024,444.45
T002757,C0095,CAMP011,2026-09-13,HOSPITAL_VISIT,SR023,956.74
T002758,C0095,CAMP014,2026-08-29,EMAIL,SR023,2380.07
T002759,C0114,CAMP013,2026-08-12,CONFERENCE,SR023,1988.06
T002760,C0096,CAMP006,2026-09-03,ONLINE,SR024,2011.13
T002761,C0119,CAMP014,2026-08-04,HOSPITAL_VISIT,SR024,1694.82
T002762,C0119,CAMP009,2026-08-28,HOSPITAL_VISIT,SR024,514.7
T002763,C0118,CAMP014,2026-08-09,EMAIL,SR022,535.77
T002764,C0093,CAMP003,2026-08-17,EMAIL,SR022,2980.46
T002765,C0103,CAMP012,2026-08-18,ONLINE,SR024,638.51
T002766,C0103,CAMP002,2026-08-17,HOSPITAL_VISIT,SR024,2147.01
T002767,C0091,CAMP003,2026-08-05,EMAIL,SR022,1577.48
T002768,C0112,CAMP003,2026-09-07,ONLINE,SR020,2306.39
T002769,C0115,CAMP007,2026-08-18,HOSPITAL_VISIT,SR020,1614.95
T002770,C0115,CAMP003,2026-08-06,ONLINE,SR020,1077.01
T002771,C0117,CAMP002,2026-08-27,EMAIL,SR023,1743.66
T002772,C0117,CAMP001,2026-08-17,HOSPITAL_VISIT,SR023,1649.42
T002773,C0020,CAMP002,2026-09-27,HOSPITAL_VISIT,SR003,722.61
T002774,C0020,CAMP013,2026-10-09,CONFERENCE,SR003,1653.42
T002775,C0005,CAMP010,2026-10-09,HOSPITAL_VISIT,SR004,1265.33
T002776,C0017,CAMP008,2026-09-20,EMAIL,SR005,2072.24
T002777,C0022,CAMP015,2026-09-13,HOSPITAL_VISIT,SR005,875.34
T002778,C0022,CAMP011,2026-10-05,HOSPITAL_VISIT,SR005,2484.05
T002779,C0003,CAMP001,2026-09-26,CONFERENCE,SR006,1174.68
T002780,C0030,CAMP005,2026-10-05,CONFERENCE,SR001,2191.23
T002781,C0030,CAMP002,2026-09-15,HOSPITAL_VISIT,SR001,1450.29
T002782,C0017,CAMP013,2026-09-03,ONLINE,SR004,2507.97
T002783,C0010,CAMP007,2026-09-25,ONLINE,SR006,2549.39
T002784,C0010,CAMP004,2026-09-03,CONFERENCE,SR006,2667.52
T002785,C0023,CAMP007,2026-09-23,EMAIL,SR002,298.02
T002786,C0023,CAMP004,2026-09-26,EMAIL,SR002,552.17
T002787,C0024,CAMP008,2026-09-02,ONLINE,SR003,1754.13
T002788,C0005,CAMP001,2026-09-24,EMAIL,SR002,1407.56
T002789,C0005,CAMP012,2026-09-26,HOSPITAL_VISIT,SR002,1829.86
T002790,C0029,CAMP005,2026-09-26,HOSPITAL_VISIT,SR005,2291.72
T002791,C0011,CAMP006,2026-10-08,EMAIL,SR005,1337.48
T002792,C0011,CAMP006,2026-10-02,ONLINE,SR005,2908.77
T002793,C0001,CAMP004,2026-09-27,HOSPITAL_VISIT,SR005,1385.49
T002794,C0030,CAMP009,2026-09-23,ONLINE,SR003,619.36
T002795,C0030,CAMP001,2026-09-19,ONLINE,SR003,757.86
T002796,C0017,CAMP013,2026-09-14,CONFERENCE,SR001,985.74
T002797,C0017,CAMP004,2026-10-10,ONLINE,SR002,2591.15
T002798,C0001,CAMP015,2026-09-17,HOSPITAL_VISIT,SR004,1054.25
T002799,C0015,CAMP015,2026-10-06,HOSPITAL_VISIT,SR006,465.77
T002800,C0028,CAMP011,2026-10-01,ONLINE,SR003,2611.26
T002801,C0017,CAMP012,2026-10-19,CONFERENCE,SR001,2710.25
T002802,C0017,CAMP010,2026-09-21,CONFERENCE,SR001,2774.33
T002803,C0004,CAMP001,2026-09-16,ONLINE,SR001,1971.28
T002804,C0004,CAMP001,2026-10-08,HOSPITAL_VISIT,SR001,928.31
T002805,C0013,CAMP009,2026-09-16,HOSPITAL_VISIT,SR004,2149.48
T002806,C0013,CAMP006,2026-09-27,HOSPITAL_VISIT,SR004,1831.07
T002807,C0018,CAMP002,2026-09-23,HOSPITAL_VISIT,SR004,2226.24
T002808,C0019,CAMP011,2026-09-19,HOSPITAL_VISIT,SR006,624.9
T002809,C0016,CAMP004,2026-10-03,EMAIL,SR001,2618.6
T002810,C0006,CAMP014,2026-09-01,HOSPITAL_VISIT,SR005,2579.04
T002811,C0029,CAMP007,2026-10-04,HOSPITAL_VISIT,SR003,1473.46
T002812,C0035,CAMP013,2026-09-30,HOSPITAL_VISIT,SR011,2234.36
T002813,C0042,CAMP009,2026-09-26,CONFERENCE,SR007,2376.23
T002814,C0044,CAMP003,2026-09-15,EMAIL,SR009,874.25
T002815,C0044,CAMP011,2026-09-25,ONLINE,SR009,972.41
T002816,C0056,CAMP002,2026-09-20,HOSPITAL_VISIT,SR012,673.33
T002817,C0043,CAMP010,2026-09-30,HOSPITAL_VISIT,SR012,2064.86
T002818,C0043,CAMP001,2026-10-17,HOSPITAL_VISIT,SR012,515.48
T002819,C0036,CAMP005,2026-09-21,EMAIL,SR011,333.54
T002820,C0050,CAMP006,2026-09-13,ONLINE,SR010,635.1
T002821,C0050,CAMP005,2026-09-14,EMAIL,SR010,1090.68
T002822,C0036,CAMP009,2026-09-18,ONLINE,SR010,1863.13
T002823,C0036,CAMP007,2026-09-02,CONFERENCE,SR010,2133.2
T002824,C0057,CAMP002,2026-09-30,CONFERENCE,SR010,2359.69
T002825,C0034,CAMP001,2026-09-08,HOSPITAL_VISIT,SR012,2474.34
T002826,C0034,CAMP015,2026-08-31,ONLINE,SR010,2379.8
T002827,C0041,CAMP014,2026-09-05,CONFERENCE,SR007,421.73
T002828,C0034,CAMP002,2026-08-25,CONFERENCE,SR007,1677.06
T002829,C0043,CAMP015,2026-09-05,EMAIL,SR011,244.81
T002830,C0039,CAMP012,2026-10-18,HOSPITAL_VISIT,SR010,1659.41
T002831,C0039,CAMP015,2026-09-27,EMAIL,SR010,2097.18
T002832,C0047,CAMP002,2026-09-27,ONLINE,SR011,2725.4
T002833,C0047,CAMP015,2026-09-08,CONFERENCE,SR011,1640.8
T002834,C0052,CAMP002,2026-10-08,EMAIL,SR011,1618.27
T002835,C0040,CAMP012,2026-09-08,EMAIL,SR012,1750.67
T002836,C0040,CAMP013,2026-08-29,CONFERENCE,SR012,1998.48
T002837,C0047,CAMP002,2026-10-24,CONFERENCE,SR009,579.86
T002838,C0053,CAMP001,2026-09-12,CONFERENCE,SR010,2759.68
T002839,C0044,CAMP005,2026-09-26,HOSPITAL_VISIT,SR010,438.36
T002840,C0044,CAMP006,2026-09-08,CONFERENCE,SR010,2159.37
T002841,C0050,CAMP002,2026-09-15,CONFERENCE,SR012,350.05
T002842,C0033,CAMP015,2026-10-09,HOSPITAL_VISIT,SR009,2981.23
T002843,C0033,CAMP001,2026-09-18,EMAIL,SR009,1668.79
T002844,C0060,CAMP009,2026-09-30,ONLINE,SR009,1705.61
T002845,C0051,CAMP007,2026-09-04,ONLINE,SR012,502.92
T002846,C0040,CAMP006,2026-09-13,HOSPITAL_VISIT,SR008,1023.28
T002847,C0051,CAMP012,2026-09-16,EMAIL,SR011,1251.97
T002848,C0051,CAMP015,2026-10-08,CONFERENCE,SR011,1458.34
T002849,C0062,CAMP003,2026-09-16,EMAIL,SR016,1015.18
T002850,C0062,CAMP013,2026-09-23,ONLINE,SR016,586.54
T002851,C0067,CAMP006,2026-09-07,ONLINE,SR017,203.42
T002852,C0067,CAMP006,2026-09-11,EMAIL,SR017,1665.74
T002853,C0079,CAMP007,2026-09-14,HOSPITAL_VISIT,SR017,1727.5
T002854,C0079,CAMP006,2026-09-23,ONLINE,SR017,1471.03
T002855,C0086,CAMP009,2026-10-01,ONLINE,SR016,996.75
T002856,C0062,CAMP009,2026-08-25,EMAIL,SR014,1814.8
T002857,C0062,CAMP009,2026-09-17,HOSPITAL_VISIT,SR014,543.76
T002858,C0063,CAMP007,2026-09-14,ONLINE,SR018,804.96
T002859,C0063,CAMP008,2026-09-15,CONFERENCE,SR018,307.66
T002860,C0075,CAMP001,2026-10-10,CONFERENCE,SR016,2764.74
T002861,C0075,CAMP015,2026-09-25,EMAIL,SR016,1528.7
T002862,C0085,CAMP001,2026-09-28,EMAIL,SR015,430.88
T002863,C0099,CAMP014,2026-09-26,EMAIL,SR019,264.12
T002864,C0099,CAMP014,2026-09-23,EMAIL,SR019,2229.58
T002865,C0120,CAMP014,2026-09-16,HOSPITAL_VISIT,SR020,2474.74
T002866,C0120,CAMP010,2026-10-02,ONLINE,SR020,2951.8
T002867,C0099,CAMP014,2026-09-06,EMAIL,SR022,794.59
T002868,C0098,CAMP015,2026-08-25,ONLINE,SR024,321.93
T002869,C0107,CAMP007,2026-09-29,HOSPITAL_VISIT,SR024,2009.75
T002870,C0099,CAMP002,2026-09-07,HOSPITAL_VISIT,SR023,1252.15
T002871,C0099,CAMP005,2026-09-11,HOSPITAL_VISIT,SR023,1867.04
T002872,C0107,CAMP003,2026-10-02,HOSPITAL_VISIT,SR020,2339.64
T002873,C0118,CAMP007,2026-10-08,EMAIL,SR019,1482.54
T002874,C0118,CAMP010,2026-09-14,EMAIL,SR019,1670.51
T002875,C0116,CAMP003,2026-10-06,EMAIL,SR020,2750.65
T002876,C0094,CAMP007,2026-09-12,EMAIL,SR022,2714.51
T002877,C0094,CAMP013,2026-09-12,HOSPITAL_VISIT,SR022,1951.68
T002878,C0113,CAMP004,2026-09-30,ONLINE,SR024,1653.1
T002879,C0103,CAMP007,2026-09-13,EMAIL,SR022,673.96
T002880,C0103,CAMP003,2026-09-04,ONLINE,SR022,1019.28
T002881,C0106,CAMP010,2026-09-16,CONFERENCE,SR023,1114.15
T002882,C0117,CAMP010,2026-09-20,HOSPITAL_VISIT,SR022,1927.38
T002883,C0097,CAMP014,2026-09-27,HOSPITAL_VISIT,SR020,1940.55
T002884,C0097,CAMP005,2026-09-26,CONFERENCE,SR020,2915.57
T002885,C0098,CAMP013,2026-09-06,EMAIL,SR023,1184.99
T002886,C0098,CAMP001,2026-09-13,HOSPITAL_VISIT,SR023,2443.45
T002887,C0095,CAMP001,2026-09-21,EMAIL,SR022,2161.4
T002888,C0097,CAMP008,2026-09-27,HOSPITAL_VISIT,SR020,2109.52
T002889,C0114,CAMP006,2026-09-27,EMAIL,SR022,1069.89
T002890,C0114,CAMP007,2026-09-18,EMAIL,SR022,1454.78
T002891,C0020,CAMP008,2026-11-05,ONLINE,SR004,1698.8
T002892,C0020,CAMP013,2026-11-05,EMAIL,SR004,2494.84
T002893,C0020,CAMP008,2026-10-31,EMAIL,SR005,832.16
T002894,C0020,CAMP001,2026-11-20,EMAIL,SR005,343.78
T002895,C0025,CAMP009,2026-10-03,HOSPITAL_VISIT,SR004,1034.52
T002896,C0013,CAMP003,2026-10-09,CONFERENCE,SR001,2347.52
T002897,C0023,CAMP006,2026-11-13,HOSPITAL_VISIT,SR001,1098.58
T002898,C0023,CAMP007,2026-11-02,CONFERENCE,SR001,2831.97
T002899,C0018,CAMP007,2026-10-13,EMAIL,SR006,1641.95
T002900,C0014,CAMP014,2026-10-23,CONFERENCE,SR006,2437.12
T002901,C0020,CAMP009,2026-10-08,ONLINE,SR001,854.48
T002902,C0003,CAMP001,2026-11-12,CONFERENCE,SR003,2872.14
T002903,C0003,CAMP015,2026-11-05,CONFERENCE,SR003,452.23
T002904,C0023,CAMP014,2026-11-03,CONFERENCE,SR002,1061.97
T002905,C0023,CAMP015,2026-11-01,HOSPITAL_VISIT,SR002,2701.82
T002906,C0017,CAMP014,2026-10-13,CONFERENCE,SR002,2525.85
T002907,C0017,CAMP012,2026-10-26,EMAIL,SR002,1254.56
T002908,C0001,CAMP015,2026-10-25,HOSPITAL_VISIT,SR003,657.38
T002909,C0015,CAMP008,2026-10-24,ONLINE,SR006,2284.93
T002910,C0007,CAMP012,2026-10-30,HOSPITAL_VISIT,SR002,2032.55
T002911,C0001,CAMP005,2026-11-10,EMAIL,SR003,1606.82
T002912,C0001,CAMP014,2026-11-08,HOSPITAL_VISIT,SR003,218.49
T002913,C0016,CAMP011,2026-10-06,CONFERENCE,SR006,1107.87
T002914,C0013,CAMP015,2026-10-11,CONFERENCE,SR003,1220.06
T002915,C0013,CAMP004,2026-10-15,HOSPITAL_VISIT,SR003,1733.96
T002916,C0024,CAMP006,2026-11-15,EMAIL,SR004,937.02
T002917,C0024,CAMP001,2026-11-05,HOSPITAL_VISIT,SR004,1516.02
T002918,C0010,CAMP004,2026-10-10,HOSPITAL_VISIT,SR004,833.25
T002919,C0024,CAMP006,2026-11-08,ONLINE,SR003,708.86
T002920,C0017,CAMP004,2026-10-25,ONLINE,SR003,2306.76
T002921,C0017,CAMP006,2026-10-31,HOSPITAL_VISIT,SR003,217.54
T002922,C0025,CAMP011,2026-10-23,CONFERENCE,SR002,1771.49
T002923,C0025,CAMP014,2026-11-02,HOSPITAL_VISIT,SR002,1446.74
T002924,C0018,CAMP009,2026-10-16,ONLINE,SR004,1419.93
T002925,C0018,CAMP005,2026-10-29,ONLINE,SR004,287.79
T002926,C0005,CAMP011,2026-11-13,EMAIL,SR004,2926.95
T002927,C0005,CAMP001,2026-11-04,HOSPITAL_VISIT,SR004,2805.62
T002928,C0009,CAMP001,2026-11-02,HOSPITAL_VISIT,SR004,2668.75
T002929,C0024,CAMP010,2026-11-11,ONLINE,SR004,2401.24
T002930,C0024,CAMP010,2026-11-03,HOSPITAL_VISIT,SR004,2709.04
T002931,C0003,CAMP013,2026-11-19,ONLINE,SR002,1458.37
T002932,C0003,CAMP015,2026-10-20,ONLINE,SR002,1787.28
T002933,C0013,CAMP007,2026-10-02,CONFERENCE,SR002,446.9
T002934,C0013,CAMP003,2026-10-26,EMAIL,SR002,230.74
T002935,C0019,CAMP004,2026-10-17,HOSPITAL_VISIT,SR003,1868.77
T002936,C0019,CAMP009,2026-11-15,HOSPITAL_VISIT,SR003,960.36
T002937,C0019,CAMP013,2026-10-28,CONFERENCE,SR004,1037.05
T002938,C0019,CAMP004,2026-09-30,EMAIL,SR004,2090.38
T002939,C0011,CAMP008,2026-10-28,HOSPITAL_VISIT,SR001,2411.6
T002940,C0057,CAMP015,2026-11-02,EMAIL,SR010,1622.89
T002941,C0057,CAMP005,2026-10-05,CONFERENCE,SR010,1472.97
T002942,C0042,CAMP006,2026-10-25,EMAIL,SR008,301.58
T002943,C0042,CAMP010,2026-10-13,ONLINE,SR008,1127.89
T002944,C0039,CAMP004,2026-10-22,HOSPITAL_VISIT,SR008,2631.09
T002945,C0039,CAMP009,2026-11-10,CONFERENCE,SR008,934.61
T002946,C0032,CAMP004,2026-10-16,EMAIL,SR007,2761.9
T002947,C0058,CAMP009,2026-10-13,HOSPITAL_VISIT,SR009,516.11
T002948,C0035,CAMP010,2026-10-08,ONLINE,SR009,904.22
T002949,C0035,CAMP004,2026-11-03,EMAIL,SR009,852.32
T002950,C0040,CAMP005,2026-11-02,CONFERENCE,SR009,2118.47
T002951,C0032,CAMP003,2026-09-26,HOSPITAL_VISIT,SR011,2031.06
T002952,C0032,CAMP007,2026-10-27,EMAIL,SR011,2734.09
T002953,C0043,CAMP002,2026-11-11,ONLINE,SR007,1373.53
T002954,C0043,CAMP008,2026-10-21,CONFERENCE,SR007,652.29
T002955,C0055,CAMP015,2026-10-25,EMAIL,SR011,1118.25
T002956,C0055,CAMP001,2026-10-13,EMAIL,SR011,2934.52
T002957,C0033,CAMP006,2026-11-03,ONLINE,SR008,679.51
T002958,C0033,CAMP005,2026-10-26,EMAIL,SR008,2103.77
T002959,C0060,CAMP014,2026-11-09,EMAIL,SR011,2534.75
T002960,C0060,CAMP005,2026-10-31,HOSPITAL_VISIT,SR011,843.11
T002961,C0058,CAMP011,2026-10-26,EMAIL,SR011,1785.65
T002962,C0057,CAMP004,2026-11-11,CONFERENCE,SR011,917.89
T002963,C0035,CAMP012,2026-10-17,ONLINE,SR009,266.75
T002964,C0035,CAMP002,2026-10-31,EMAIL,SR009,1383.62
T002965,C0040,CAMP012,2026-10-16,EMAIL,SR011,1940.76
T002966,C0040,CAMP003,2026-11-18,ONLINE,SR011,1006.21
T002967,C0052,CAMP013,2026-10-25,HOSPITAL_VISIT,SR010,646.17
T002968,C0052,CAMP004,2026-10-20,ONLINE,SR010,858.53
T002969,C0032,CAMP014,2026-11-01,HOSPITAL_VISIT,SR009,1310.79
T002970,C0033,CAMP012,2026-10-23,ONLINE,SR008,464.04
T002971,C0033,CAMP014,2026-10-14,ONLINE,SR008,2226.31
T002972,C0032,CAMP013,2026-11-20,CONFERENCE,SR009,1377.69
T002973,C0032,CAMP009,2026-10-28,HOSPITAL_VISIT,SR009,632.96
T002974,C0032,CAMP013,2026-10-10,CONFERENCE,SR012,2037.31
T002975,C0032,CAMP010,2026-11-05,EMAIL,SR012,368.79
T002976,C0038,CAMP014,2026-10-28,CONFERENCE,SR007,2360.32
T002977,C0038,CAMP004,2026-10-13,EMAIL,SR007,1971.87
T002978,C0047,CAMP004,2026-09-29,ONLINE,SR010,885.45
T002979,C0047,CAMP012,2026-10-23,ONLINE,SR010,1921.56
T002980,C0055,CAMP002,2026-10-25,EMAIL,SR008,960.92
T002981,C0040,CAMP006,2026-11-06,CONFERENCE,SR008,2456.51
T002982,C0081,CAMP009,2026-10-17,CONFERENCE,SR018,1164.06
T002983,C0088,CAMP009,2026-10-04,ONLINE,SR014,1635.35
T002984,C0088,CAMP005,2026-10-15,CONFERENCE,SR014,1212.18
T002985,C0075,CAMP008,2026-10-08,ONLINE,SR018,1767.11
T002986,C0075,CAMP001,2026-10-08,ONLINE,SR018,615.55
T002987,C0070,CAMP003,2026-10-29,CONFERENCE,SR016,2592.0
T002988,C0071,CAMP013,2026-10-27,ONLINE,SR018,2132.35
T002989,C0084,CAMP005,2026-10-25,CONFERENCE,SR013,2749.85
T002990,C0071,CAMP009,2026-10-16,HOSPITAL_VISIT,SR013,370.11
T002991,C0072,CAMP011,2026-10-13,CONFERENCE,SR013,1123.72
T002992,C0072,CAMP003,2026-11-08,CONFERENCE,SR013,411.38
T002993,C0069,CAMP014,2026-10-18,ONLINE,SR018,1790.25
T002994,C0069,CAMP003,2026-11-09,HOSPITAL_VISIT,SR018,1169.27
T002995,C0086,CAMP015,2026-11-07,CONFERENCE,SR013,1918.19
T002996,C0086,CAMP014,2026-10-30,CONFERENCE,SR013,1933.24
T002997,C0067,CAMP010,2026-10-17,EMAIL,SR014,1514.97
T002998,C0067,CAMP006,2026-10-12,EMAIL,SR014,751.31
T002999,C0117,CAMP011,2026-11-12,HOSPITAL_VISIT,SR019,1724.35
T003000,C0117,CAMP015,2026-11-17,CONFERENCE,SR019,516.16
T003001,C0110,CAMP014,2026-10-04,ONLINE,SR024,2898.57
T003002,C0110,CAMP003,2026-09-24,HOSPITAL_VISIT,SR024,2082.89
T003003,C0093,CAMP012,2026-10-11,EMAIL,SR020,2277.72
T003004,C0093,CAMP013,2026-11-08,CONFERENCE,SR020,2677.82
T003005,C0120,CAMP004,2026-10-10,EMAIL,SR020,2504.53
T003006,C0120,CAMP009,2026-10-10,HOSPITAL_VISIT,SR020,1335.52
T003007,C0105,CAMP001,2026-10-13,ONLINE,SR020,2719.51
T003008,C0114,CAMP015,2026-10-14,CONFERENCE,SR019,2609.31
T003009,C0114,CAMP012,2026-11-09,CONFERENCE,SR019,1296.06
T003010,C0115,CAMP007,2026-10-24,ONLINE,SR023,440.0
T003011,C0115,CAMP011,2026-10-19,HOSPITAL_VISIT,SR023,2264.43
T003012,C0101,CAMP015,2026-11-04,ONLINE,SR020,1125.13
T003013,C0101,CAMP007,2026-10-05,ONLINE,SR020,1966.39
T003014,C0117,CAMP001,2026-10-28,CONFERENCE,SR024,1103.15
T003015,C0117,CAMP009,2026-10-13,ONLINE,SR024,1560.58
T003016,C0103,CAMP003,2026-10-31,ONLINE,SR019,231.66
T003017,C0099,CAMP004,2026-10-23,EMAIL,SR020,578.28
T003018,C0099,CAMP011,2026-10-17,HOSPITAL_VISIT,SR020,1157.17
T003019,C0118,CAMP010,2026-11-06,ONLINE,SR023,1819.49
T003020,C0107,CAMP005,2026-10-21,ONLINE,SR022,2116.7
T003021,C0094,CAMP008,2026-11-15,EMAIL,SR024,354.89
T003022,C0094,CAMP011,2026-11-08,EMAIL,SR024,1451.99
T003023,C0098,CAMP003,2026-10-17,ONLINE,SR024,2949.02
T003024,C0010,CAMP007,2026-12-01,EMAIL,SR006,2631.28
T003025,C0022,CAMP013,2026-11-04,ONLINE,SR001,2925.91
T003026,C0022,CAMP007,2026-11-05,CONFERENCE,SR001,506.52
T003027,C0013,CAMP006,2026-11-12,ONLINE,SR002,2474.73
T003028,C0013,CAMP001,2026-11-29,HOSPITAL_VISIT,SR002,228.12
T003029,C0017,CAMP013,2026-12-15,HOSPITAL_VISIT,SR005,864.03
T003030,C0017,CAMP007,2026-12-08,ONLINE,SR005,1016.79
T003031,C0014,CAMP006,2026-12-03,EMAIL,SR003,2337.46
T003032,C0014,CAMP006,2026-11-26,HOSPITAL_VISIT,SR003,2992.66
T003033,C0017,CAMP011,2026-11-19,HOSPITAL_VISIT,SR006,1548.93
T003034,C0017,CAMP009,2026-12-08,HOSPITAL_VISIT,SR006,2278.75
T003035,C0020,CAMP005,2026-11-20,HOSPITAL_VISIT,SR006,245.85
T003036,C0020,CAMP013,2026-11-14,CONFERENCE,SR006,2625.42
T003037,C0014,CAMP010,2026-12-16,CONFERENCE,SR001,2407.95
T003038,C0014,CAMP013,2026-11-03,HOSPITAL_VISIT,SR002,2808.6
T003039,C0014,CAMP014,2026-11-19,EMAIL,SR002,1664.16
T003040,C0029,CAMP007,2026-11-23,HOSPITAL_VISIT,SR001,2322.52
T003041,C0029,CAMP002,2026-11-24,ONLINE,SR001,244.93
T003042,C0029,CAMP012,2026-11-18,ONLINE,SR002,1778.49
T003043,C0001,CAMP014,2026-11-29,ONLINE,SR004,514.05
T003044,C0001,CAMP011,2026-11-03,ONLINE,SR004,1929.66
T003045,C0001,CAMP004,2026-11-26,ONLINE,SR002,2183.11
T003046,C0018,CAMP008,2026-12-13,EMAIL,SR006,560.14
T003047,C0018,CAMP014,2026-11-15,HOSPITAL_VISIT,SR006,2314.03
T003048,C0028,CAMP002,2026-12-06,HOSPITAL_VISIT,SR006,1701.12
T003049,C0028,CAMP006,2026-11-16,CONFERENCE,SR006,1622.46
T003050,C0029,CAMP001,2026-11-06,HOSPITAL_VISIT,SR001,1325.01
T003051,C0029,CAMP004,2026-11-29,HOSPITAL_VISIT,SR006,2996.95
T003052,C0005,CAMP004,2026-11-12,CONFERENCE,SR003,1578.02
T003053,C0018,CAMP013,2026-11-28,CONFERENCE,SR002,1589.79
T003054,C0008,CAMP004,2026-11-20,HOSPITAL_VISIT,SR001,1671.21
T003055,C0003,CAMP012,2026-11-13,ONLINE,SR003,277.14
T003056,C0007,CAMP007,2026-11-03,CONFERENCE,SR002,2876.19
T003057,C0007,CAMP009,2026-10-27,EMAIL,SR002,304.46
T003058,C0012,CAMP001,2026-11-13,ONLINE,SR005,2277.9
T003059,C0010,CAMP010,2026-11-17,HOSPITAL_VISIT,SR002,988.52
T003060,C0016,CAMP005,2026-11-21,HOSPITAL_VISIT,SR001,1065.6
T003061,C0016,CAMP015,2026-11-21,CONFERENCE,SR001,705.45
T003062,C0024,CAMP011,2026-12-03,ONLINE,SR001,1930.13
T003063,C0002,CAMP006,2026-11-02,ONLINE,SR001,2251.63
T003064,C0002,CAMP013,2026-11-26,CONFERENCE,SR001,1860.32
T003065,C0013,CAMP008,2026-10-30,ONLINE,SR001,873.54
T003066,C0013,CAMP005,2026-10-28,ONLINE,SR001,1515.94
T003067,C0013,CAMP005,2026-11-22,HOSPITAL_VISIT,SR005,1704.2
T003068,C0024,CAMP009,2026-11-04,CONFERENCE,SR001,1946.35
T003069,C0024,CAMP010,2026-11-30,ONLINE,SR001,491.0
T003070,C0026,CAMP005,2026-11-16,HOSPITAL_VISIT,SR004,1456.15
T003071,C0026,CAMP010,2026-11-28,HOSPITAL_VISIT,SR004,603.04
T003072,C0029,CAMP010,2026-11-07,ONLINE,SR005,435.61
T003073,C0029,CAMP004,2026-12-01,EMAIL,SR005,2492.97
T003074,C0006,CAMP014,2026-11-25,CONFERENCE,SR006,2088.96
T003075,C0042,CAMP002,2026-11-21,HOSPITAL_VISIT,SR009,1908.93
T003076,C0048,CAMP003,2026-11-09,CONFERENCE,SR007,904.11
T003077,C0048,CAMP007,2026-12-05,ONLINE,SR007,202.48
T003078,C0032,CAMP011,2026-12-02,HOSPITAL_VISIT,SR011,2645.95
T003079,C0032,CAMP007,2026-12-03,CONFERENCE,SR011,2352.96
T003080,C0046,CAMP012,2026-12-08,CONFERENCE,SR009,2772.02
T003081,C0058,CAMP001,2026-11-22,ONLINE,SR011,1043.01
T003082,C0058,CAMP015,2026-11-20,HOSPITAL_VISIT,SR011,1304.73
T003083,C0046,CAMP002,2026-11-11,CONFERENCE,SR007,1748.64
T003084,C0046,CAMP003,2026-11-29,ONLINE,SR007,2068.07
T003085,C0054,CAMP011,2026-11-29,ONLINE,SR008,743.25
T003086,C0054,CAMP010,2026-11-23,EMAIL,SR007,282.18
T003087,C0055,CAMP007,2026-11-16,ONLINE,SR009,1617.85
T003088,C0046,CAMP014,2026-11-20,HOSPITAL_VISIT,SR011,498.54
T003089,C0046,CAMP002,2026-12-15,ONLINE,SR011,1518.79
T003090,C0038,CAMP011,2026-10-29,CONFERENCE,SR010,1495.01
T003091,C0050,CAMP015,2026-12-12,HOSPITAL_VISIT,SR007,2844.83
T003092,C0050,CAMP009,2026-11-24,ONLINE,SR007,619.39
T003093,C0059,CAMP003,2026-11-12,HOSPITAL_VISIT,SR012,1572.78
T003094,C0059,CAMP001,2026-11-28,CONFERENCE,SR012,376.38
T003095,C0058,CAMP007,2026-12-12,EMAIL,SR012,2204.14
T003096,C0059,CAMP014,2026-11-18,HOSPITAL_VISIT,SR008,683.63
T003097,C0059,CAMP002,2026-12-02,HOSPITAL_VISIT,SR008,2533.83
T003098,C0060,CAMP013,2026-11-15,EMAIL,SR007,870.73
T003099,C0058,CAMP003,2026-12-02,ONLINE,SR008,2067.16
T003100,C0058,CAMP006,2026-11-19,ONLINE,SR008,2032.64
T003101,C0050,CAMP001,2026-12-02,EMAIL,SR010,267.47
T003102,C0050,CAMP010,2026-12-15,CONFERENCE,SR010,1611.55
T003103,C0058,CAMP001,2026-11-26,CONFERENCE,SR008,1602.41
T003104,C0058,CAMP005,2026-11-13,EMAIL,SR008,1006.65
T003105,C0040,CAMP010,2026-11-17,ONLINE,SR009,2286.83
T003106,C0046,CAMP014,2026-12-16,EMAIL,SR011,1610.39
T003107,C0049,CAMP006,2026-10-29,EMAIL,SR010,1328.38
T003108,C0049,CAMP013,2026-11-23,HOSPITAL_VISIT,SR010,2801.11
T003109,C0052,CAMP010,2026-12-06,EMAIL,SR009,989.06
T003110,C0032,CAMP001,2026-12-20,EMAIL,SR011,991.14
T003111,C0058,CAMP007,2026-12-13,EMAIL,SR007,2108.99
T003112,C0040,CAMP008,2026-11-09,CONFERENCE,SR007,1337.68
T003113,C0035,CAMP001,2026-12-03,EMAIL,SR008,1475.45
